index,OPE ID,School,City_x,State_x,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Lat,Lng,City_y,State_y,Full Zip Code
0,1051,UNIVERSITY OF ALABAMA,TUSCALOOSA,AL,35487,Public,Subsidized,7594,7622,33040862.0,7622,16774054.0,33.21426,-87.54782,Tuscaloosa,AL,35487
1,1052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,35294,Public,Subsidized,4272,4352,18590061.0,4352,9058344.0,33.5206824,-86.8024326,BIRMINGHAM,AL,35294
2,1009,AUBURN UNIVERSITY,AUBURN,AL,36849,Public,Subsidized,4504,4504,19474542.0,4535,10142490.0,32.59953,-85.48858,Auburn University,AL,36849
3,1057,UNIVERSITY OF SOUTH ALABAMA,MOBILE,AL,36688,Public,Subsidized,3438,3487,15061071.0,3487,7557853.0,30.69559,-88.18783,Mobile,AL,36688
4,1047,TROY UNIVERSITY,TROY,AL,36082,Public,Subsidized,4334,4355,18467508.0,4355,7395839.0,31.80271,-85.95514,Troy,AL,36082
5,1036,SAMFORD UNIVERSITY,BIRMINGHAM,AL,35229,Private-Nonprofit,Subsidized,638,638,2725011.0,638,1412105.0,33.46434,-86.79399,Birmingham,AL,35229
6,1024,UNIVERSITY OF WEST ALABAMA,LIVINGSTON,AL,35470,Public,Subsidized,1085,1098,4552993.0,1098,2306439.0,32.56801,-88.09894,Livingston,AL,35470
8,1020,JACKSONVILLE STATE UNIVERSITY,JACKSONVILLE,AL,36265,Public,Subsidized,2894,2895,12057276.0,2895,6150665.0,33.84659,-85.78662,Jacksonville,AL,36265
9,1050,TUSKEGEE UNIVERSITY,TUSKEGEE,AL,36088,Private-Nonprofit,Subsidized,1104,1107,4957913.0,1108,2482547.0,32.41911,-85.718,Tuskegee Institute,AL,36088
10,1016,UNIVERSITY OF NORTH ALABAMA,FLORENCE,AL,35632,Public,Subsidized,1918,1918,8105569.0,1919,4115823.0,34.80763,-87.68043,Florence,AL,35632
11,1002,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,NORMAL,AL,35762,Public,Subsidized,1901,1914,8102120.0,1914,4054082.0,34.7889792,-86.5719369,NORMAL,AL,35762
12,1055,UNIVERSITY OF ALABAMA IN HUNTSVILLE,HUNTSVILLE,AL,35899,Public,Subsidized,1976,2018,8537589.0,2018,4336306.0,34.729847,-86.5859011,HUNTSVILLE,AL,35899
13,41215,COLUMBIA SOUTHERN UNIVERSITY,ORANGE BEACH,AL,36561,Proprietary,Subsidized,1518,1574,4921204.0,1924,2003003.0,30.28813,-87.57142,Orange Beach,AL,36561
14,8310,AUBURN UNIVERSITY MONTGOMERY,MONTGOMERY,AL,36124,Public,Subsidized,1785,1798,7486327.0,1798,3751381.0,32.376865,-86.1720349,MONTGOMERY,AL,36124
15,1005,ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,36101,Public,Subsidized,1048,1048,4553710.0,1065,2325766.0,32.38177,-86.29763,Montgomery,AL,36101
16,1003,FAULKNER UNIVERSITY,MONTGOMERY,AL,36109,Private-Nonprofit,Subsidized,844,845,2929270.0,877,1397030.0,32.38682,-86.24052,Montgomery,AL,36109
17,1004,UNIVERSITY OF MONTEVALLO,MONTEVALLO,AL,35115,Public,Subsidized,908,919,3799537.0,919,1902996.0,33.12133,-86.89605,Montevallo,AL,35115
18,1008,ATHENS STATE UNIVERSITY,ATHENS,AL,35611,Public,Subsidized,889,889,3783375.0,889,2015819.0,34.76554,-87.08418,Athens,AL,35611
20,1029,UNIVERSITY OF MOBILE,MOBILE,AL,36613,Private-Nonprofit,Subsidized,539,539,2239325.0,579,1189690.0,30.81175,-88.18176,Eight Mile,AL,36613
21,1028,MILES COLLEGE,FAIRFIELD,AL,35064,Private-Nonprofit,Subsidized,777,777,3308769.0,777,1656795.0,33.47474,-86.91964,Fairfield,AL,35064
22,1013,CALHOUN COMMUNITY COLLEGE,DECATUR,AL,35609,Public,Subsidized,873,873,3108328.0,1073,1548915.0,34.575717,-86.990658,DECATUR,AL,35609
23,1041,SPRING HILL COLLEGE,MOBILE,AL,36608,Private-Nonprofit,Subsidized,477,479,2053360.0,479,1026861.0,30.68115,-88.29593,Mobile,AL,36608
24,1046,TALLADEGA COLLEGE,TALLADEGA,AL,35160,Private-Nonprofit,Subsidized,756,756,3274123.0,758,1640202.0,33.36898,-86.1005,Talladega,AL,35160
25,1019,HUNTINGDON COLLEGE,MONTGOMERY,AL,36106,Private-Nonprofit,Subsidized,463,463,1982166.0,463,984966.0,32.35264,-86.25793,Montgomery,AL,36106
26,7871,GEORGE C. WALLACE STATE COMMUNITY COLLEGE-MAIN CAMPUS,HANCEVILLE,AL,35077,Public,Subsidized,708,722,2464092.0,726,1251660.0,34.01984,-86.83108,Hanceville,AL,35077
27,1060,COASTAL ALABAMA COMMUNITY COLLEGE,BAY MINETTE,AL,36507,Public,Subsidized,804,810,2618875.0,810,1310969.0,30.85893,-87.74188,Bay Minette,AL,36507
28,1022,JEFFERSON STATE COMMUNITY COLLEGE,BIRMINGHAM,AL,35215,Public,Subsidized,1281,1283,4735243.0,1283,2371545.0,33.64911,-86.70435,Birmingham,AL,35215
29,1012,BIRMINGHAM-SOUTHERN COLLEGE,BIRMINGHAM,AL,35254,Private-Nonprofit,Subsidized,337,337,1466641.0,337,740186.0,33.51375,-86.85282,Birmingham,AL,35254
30,1040,SOUTHERN UNION STATE COMMUNITY COLLEGE,WADLEY,AL,36276,Public,Subsidized,533,535,1910554.0,535,958057.0,33.12644,-85.57772,Wadley,AL,36276
31,1044,STILLMAN COLLEGE,TUSCALOOSA,AL,35403,Private-Nonprofit,Subsidized,425,429,1777780.0,429,888095.0,33.2095614,-87.5675258,TUSCALOOSA,AL,35403
32,1033,OAKWOOD UNIVERSITY,HUNTSVILLE,AL,35896,Private-Nonprofit,Subsidized,300,300,1377700.0,301,677819.0,34.75318,-86.65213,Huntsville,AL,35896
34,11462,UNIVERSITY OF ALASKA ANCHORAGE,ANCHORAGE,AK,99514,Public,Subsidized,1298,1298,5115210.0,1298,2798570.0,61.21806,-149.90028,ANCHORAGE,AK,99514
35,1063,UNIVERSITY OF ALASKA FAIRBANKS,FAIRBANKS,AK,99775,Public,Subsidized,807,834,3328267.0,835,1695502.0,64.85744,-147.83483,Fairbanks,AK,99775
36,1065,UNIVERSITY OF ALASKA SOUTHEAST,JUNEAU,AK,99801,Public,Subsidized,152,152,625404.0,152,331625.0,58.39785,-134.05472,Juneau,AK,99801
37,1081,ARIZONA STATE UNIVERSITY,TEMPE,AZ,85287,Public,Subsidized,26663,27113,117502581.0,27113,59581527.0,33.4255117,-111.9400164,TEMPE,AZ,85287
38,1074,GRAND CANYON UNIVERSITY,PHOENIX,AZ,85017,Proprietary,Subsidized,15410,15422,63494382.0,15539,32717472.0,33.50898,-112.12381,Phoenix,AZ,85017
39,1083,UNIVERSITY OF ARIZONA (THE),TUCSON,AZ,85721,Public,Subsidized,6056,6132,25778062.0,6132,13329275.0,32.23107,-110.94957,Tucson,AZ,85721
41,1082,NORTHERN ARIZONA UNIVERSITY,FLAGSTAFF,AZ,86011,Public,Subsidized,5730,5730,23674264.0,5747,12281033.0,35.18953,-111.65469,Flagstaff,AZ,86011
44,8221,UNIVERSAL TECHNICAL INSTITUTE,AVONDALE,AZ,85323,Proprietary,Subsidized,1436,1436,4826521.0,1518,2543597.0,33.41888,-112.32615,Avondale,AZ,85323
45,31150,ARIZONA COLLEGE,GLENDALE,AZ,85302,Proprietary,Subsidized,987,989,3523458.0,1092,1794983.0,33.56777,-112.17819,Glendale,AZ,85302
47,1108,UNIVERSITY OF ARKANSAS,FAYETTEVILLE,AR,72701,Public,Subsidized,4130,4333,17654364.0,4333,9023110.0,35.9873,-94.08179,Fayetteville,AR,72701
48,1090,ARKANSAS STATE UNIVERSITY,JONESBORO,AR,72401,Public,Subsidized,2618,2667,11141964.0,2667,5617556.0,35.86835,-90.66193,Jonesboro,AR,72401
49,1101,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,LITTLE ROCK,AR,72204,Public,Subsidized,2135,2155,9200773.0,2155,4641295.0,34.71739,-92.3582,Little Rock,AR,72204
50,1092,UNIVERSITY OF CENTRAL ARKANSAS,CONWAY,AR,72035,Public,Subsidized,2503,2577,10416843.0,2577,5289854.0,35.07902,-92.45829,Conway,AR,72035
51,1109,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,LITTLE ROCK,AR,72205,Public,Subsidized,359,433,1612023.0,433,826868.0,34.74948,-92.3524,Little Rock,AR,72205
52,1097,HARDING UNIVERSITY,SEARCY,AR,72149,Private-Nonprofit,Subsidized,945,945,3821276.0,967,2174948.0,35.2506406,-91.7362488,SEARCY,AR,72149
54,1089,ARKANSAS TECH UNIVERSITY,RUSSELLVILLE,AR,72801,Public,Subsidized,2278,2342,8383854.0,2342,4198759.0,35.28057,-93.14161,Russellville,AR,72801
55,1110,UNIVERSITY OF ARKANSAS AT FORT SMITH,FORT SMITH,AR,72904,Public,Subsidized,1526,1526,6145898.0,1536,3075477.0,35.4151,-94.38338,Fort Smith,AR,72904
56,1107,SOUTHERN ARKANSAS UNIVERSITY,MAGNOLIA,AR,71754,Public,Subsidized,431,431,1808525.0,441,918652.0,33.2670725,-93.2393341,MAGNOLIA,AR,71754
57,1086,UNIVERSITY OF ARKANSAS AT PINE BLUFF,PINE BLUFF,AR,71601,Public,Subsidized,995,999,4125704.0,999,2063639.0,34.17409,-91.89811,Pine Bluff,AR,71601
58,1098,HENDERSON STATE UNIVERSITY,ARKADELPHIA,AR,71999,Public,Subsidized,584,584,2513324.0,584,1286957.0,34.12732,-93.05941,Arkadelphia,AR,71999
60,1100,JOHN BROWN UNIVERSITY,SILOAM SPRINGS,AR,72761,Private-Nonprofit,Subsidized,418,418,1786933.0,418,902610.0,36.17074,-94.45778,Siloam Springs,AR,72761
61,1085,UNIVERSITY OF ARKANSAS AT MONTICELLO,MONTICELLO,AR,71656,Public,Subsidized,497,497,2096723.0,497,1048348.0,33.6293427,-91.7912327,MONTICELLO,AR,71656
62,1102,OUACHITA BAPTIST UNIVERSITY,ARKADELPHIA,AR,71998,Private-Nonprofit,Subsidized,364,364,1533188.0,364,776459.0,34.12609,-93.05275,Arkadelphia,AR,71998
63,30633,NORTHWEST ARKANSAS COMMUNITY COLLEGE,BENTONVILLE,AR,72712,Public,Subsidized,496,505,1503113.0,505,407491.0,36.39837,-94.22196,Bentonville,AR,72712
64,31052,BAPTIST HEALTH COLLEGE LITTLE ROCK,LITTLE ROCK,AR,72210,Private-Nonprofit,Subsidized,235,235,736094.0,326,466488.0,34.71506,-92.50378,Little Rock,AR,72210
65,12105,NATIONAL PARK COLLEGE,HOT SPRINGS,AR,71913,Public,Subsidized,415,415,1526316.0,415,770954.0,34.44677,-93.09981,Hot Springs National Park,AR,71913
66,1099,HENDRIX COLLEGE,CONWAY,AR,72032,Private-Nonprofit,Subsidized,192,192,794865.0,192,395934.0,35.07393,-92.36451,Conway,AR,72032
67,1103,PHILANDER SMITH COLLEGE,LITTLE ROCK,AR,72202,Private-Nonprofit,Subsidized,290,290,1312286.0,290,656141.0,34.74626,-92.27016,Little Rock,AR,72202
68,1093,CENTRAL BAPTIST COLLEGE,CONWAY,AR,72034,Private-Nonprofit,Subsidized,192,192,782096.0,202,401835.0,35.05405,-92.47945,Conway,AR,72034
69,1088,LYON COLLEGE,BATESVILLE,AR,72501,Private-Nonprofit,Subsidized,217,217,933800.0,217,465938.0,35.79167,-91.65399,Batesville,AR,72501
70,1094,UNIVERSITY OF THE OZARKS,CLARKSVILLE,AR,72830,Private-Nonprofit,Subsidized,131,131,575959.0,131,290402.0,35.51685,-93.50859,Clarksville,AR,72830
71,1328,UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,CA,90089,Private-Nonprofit,Subsidized,3173,3188,7426683.0,3188,7426683.0,34.02158,-118.2856,Los Angeles,CA,90089
73,1315,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",LOS ANGELES,CA,90095,Public,Subsidized,4209,4224,18756159.0,4224,6483065.0,34.07121,-118.44334,Los Angeles,CA,90095
75,1313,"UNIVERSITY OF CALIFORNIA, DAVIS",DAVIS,CA,95616,Public,Subsidized,5464,5467,24461982.0,5477,8204666.0,38.55819,-121.80044,Davis,CA,95616
76,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,94720,Public,Subsidized,2905,3228,12565398.0,3228,6615250.0,37.87185,-122.25226,Berkeley,CA,94720
77,1329,UNIVERSITY OF THE PACIFIC,STOCKTON,CA,95211,Private-Nonprofit,Subsidized,1150,1171,5065076.0,1171,2632834.0,37.98078,-121.31198,Stockton,CA,95211
78,1125,CALIFORNIA BAPTIST UNIVERSITY,RIVERSIDE,CA,92504,Private-Nonprofit,Subsidized,4374,4462,18845485.0,4462,9974099.0,33.90607,-117.39854,Riverside,CA,92504
79,1164,CHAPMAN UNIVERSITY,ORANGE,CA,92866,Private-Nonprofit,Subsidized,1868,1907,8590034.0,1909,4384580.0,33.78453,-117.84479,Orange,CA,92866
80,1325,UNIVERSITY OF SAN FRANCISCO,SAN FRANCISCO,CA,94117,Private-Nonprofit,Subsidized,1954,1970,9195252.0,1970,4718599.0,37.77002,-122.44425,San Francisco,CA,94117
81,1314,"UNIVERSITY OF CALIFORNIA, IRVINE",IRVINE,CA,92697,Public,Subsidized,4239,4280,18871500.0,4280,6352307.0,33.65061,-117.85091,Irvine,CA,92697
83,1317,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",LA JOLLA,CA,92093,Public,Subsidized,6185,6339,28764115.0,6339,9602335.0,32.88219,-117.23706,La Jolla,CA,92093
84,1117,AZUSA PACIFIC UNIVERSITY,AZUSA,CA,91702,Private-Nonprofit,Subsidized,1126,1171,5287877.0,1178,2696224.0,34.24129,-117.82614,Azusa,CA,91702
85,1218,LOMA LINDA UNIVERSITY,LOMA LINDA,CA,92350,Private-Nonprofit,Subsidized,422,424,2091454.0,424,759881.0,34.05296,-117.2617,Loma Linda,CA,92350
86,1153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",NORTHRIDGE,CA,91330,Public,Subsidized,5746,5797,26396778.0,5797,13726152.0,34.2446,-118.52669,Northridge,CA,91330
87,41426,TOURO UNIVERSITY,VALLEJO,CA,94592,Private-Nonprofit,Subsidized,20,23,92230.0,23,57043.0,38.12009,-122.3117,Vallejo,CA,94592
88,10395,UNIVERSITY OF SAN DIEGO,SAN DIEGO,CA,92110,Private-Nonprofit,Subsidized,1238,1264,5486032.0,1264,2800516.0,32.76533,-117.19965,San Diego,CA,92110
89,1316,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",RIVERSIDE,CA,92521,Public,Subsidized,5908,5937,25248542.0,5937,8630224.0,33.96794,-117.32731,Riverside,CA,92521
90,1139,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",LONG BEACH,CA,90840,Public,Subsidized,6138,6159,27206753.0,6160,14404595.0,33.78449,-118.12133,Long Beach,CA,90840
91,1151,SAN DIEGO STATE UNIVERSITY,SAN DIEGO,CA,92182,Public,Subsidized,3277,3357,14720772.0,3357,7553208.0,32.77498,-117.07424,San Diego,CA,92182
92,41618,BRANDMAN UNIVERSITY,IRVINE,CA,92618,Private-Nonprofit,Subsidized,1426,1426,6706595.0,1480,3213591.0,33.66729,-117.73362,Irvine,CA,92618
93,1155,SAN JOSE STATE UNIVERSITY,SAN JOSE,CA,95192,Public,Subsidized,3665,3696,16317331.0,3696,8585530.0,37.3361663,-121.890591,SAN JOSE,CA,95192
94,7531,ACADEMY OF ART UNIVERSITY,SAN FRANCISCO,CA,94105,Proprietary,Subsidized,2452,2452,9404349.0,2452,4792323.0,37.79239,-122.39707,San Francisco,CA,94105
95,1154,SAN FRANCISCO STATE UNIVERSITY,SAN FRANCISCO,CA,94132,Public,Subsidized,4108,4125,19096233.0,4125,9652854.0,37.72219,-122.48475,San Francisco,CA,94132
96,1137,"CALIFORNIA STATE UNIVERSITY, FULLERTON",FULLERTON,CA,92831,Public,Subsidized,5119,5150,22398920.0,5151,11707707.0,33.8795,-117.89607,Fullerton,CA,92831
98,1143,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,SAN LUIS OBISPO,CA,93407,Public,Subsidized,2792,2804,12006582.0,2809,4138496.0,35.30747,-120.66986,San Luis Obispo,CA,93407
99,1150,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,SACRAMENTO,CA,95819,Public,Subsidized,5259,5272,23539916.0,5283,12542759.0,38.56816,-121.43772,Sacramento,CA,95819
101,36983,WEST COAST UNIVERSITY,LOS ANGELES,CA,91606,Proprietary,Subsidized,2474,2626,10679250.0,2676,5411548.0,34.18655,-118.38867,North Hollywood,CA,91606
102,11117,ALLIANT INTERNATIONAL UNIVERSITY,SAN DIEGO,CA,92131,Proprietary,Subsidized,12,13,62000.0,13,15500.0,32.89604,-117.05737,San Diego,CA,92131
103,7012,SAMUEL MERRITT UNIVERSITY,OAKLAND,CA,94609,Private-Nonprofit,Subsidized,374,376,1794089.0,376,1143669.0,37.83476,-122.2642,Oakland,CA,94609
104,1144,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",POMONA,CA,91768,Public,Subsidized,4560,4568,21422685.0,4580,10888088.0,34.06358,-117.78941,Pomona,CA,91768
105,1326,SANTA CLARA UNIVERSITY,SANTA CLARA,CA,95053,Private-Nonprofit,Subsidized,659,660,2893714.0,660,964489.0,37.34848,-121.93737,Santa Clara,CA,95053
106,1881,ASHFORD UNIVERSITY,SAN DIEGO,CA,92123,Proprietary,Subsidized,3401,3414,12778903.0,3489,6556354.0,32.80958,-117.13419,San Diego,CA,92123
107,1140,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",LOS ANGELES,CA,90032,Public,Subsidized,3276,3276,15108789.0,3281,7717940.0,34.0793,-118.17835,Los Angeles,CA,90032
108,1216,UNIVERSITY OF LA VERNE,LA VERNE,CA,91750,Private-Nonprofit,Subsidized,1632,1655,7513713.0,1655,3841763.0,34.14927,-117.76647,La Verne,CA,91750
109,30113,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS",SAN MARCOS,CA,92096,Public,Subsidized,3148,3166,13934458.0,3166,7288361.0,33.12819,-117.15631,San Marcos,CA,92096
110,1142,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",SAN BERNARDINO,CA,92407,Public,Subsidized,2773,2807,12453455.0,2814,6490598.0,34.22394,-117.38839,San Bernardino,CA,92407
111,1146,"CALIFORNIA STATE UNIVERSITY, CHICO",CHICO,CA,95929,Public,Subsidized,4186,4245,17775237.0,4245,9392707.0,39.72578,-121.85022,Chico,CA,95929
112,1138,"CALIFORNIA STATE UNIVERSITY, EAST BAY",HAYWARD,CA,94542,Public,Subsidized,2844,2865,13111540.0,2865,6904783.0,37.6553,-122.02584,Hayward,CA,94542
113,1320,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",SANTA BARBARA,CA,93106,Public,Subsidized,2146,2194,9451430.0,2194,3154835.0,34.41719,-119.85111,Santa Barbara,CA,93106
114,1147,"CALIFORNIA STATE UNIVERSITY, FRESNO",FRESNO,CA,93740,Public,Subsidized,3013,3052,13897920.0,3052,7116768.0,36.81638,-119.74613,Fresno,CA,93740
116,21383,PALO ALTO UNIVERSITY,PALO ALTO,CA,94304,Private-Nonprofit,Subsidized,35,35,187149.0,36,52753.0,37.39744,-122.16699,Palo Alto,CA,94304
117,1141,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CARSON,CA,90747,Public,Subsidized,2453,2456,11541640.0,2459,5983526.0,33.86372,-118.25142,Carson,CA,90747
119,1321,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",SANTA CRUZ,CA,95064,Public,Subsidized,2764,2766,12635521.0,2766,4296999.0,36.99158,-122.05886,Santa Cruz,CA,95064
120,12154,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,SAN FRANCISCO,CA,94103,Private-Nonprofit,Subsidized,55,55,298125.0,55,149063.0,37.77299,-122.41136,San Francisco,CA,94103
121,38133,NORTHCENTRAL UNIVERSITY,LA JOLLA,CA,92037,Proprietary,Subsidized,6,6,22376.0,10,5769.0,32.85257,-117.25104,La Jolla,CA,92037
123,1122,BIOLA UNIVERSITY,LA MIRADA,CA,90639,Private-Nonprofit,Subsidized,1373,1373,6230443.0,1373,3207210.0,33.90565,-118.01499,La Mirada,CA,90639
124,1133,CALIFORNIA LUTHERAN UNIVERSITY,THOUSAND OAKS,CA,91360,Private-Nonprofit,Subsidized,1038,1038,4790719.0,1040,2371975.0,34.21475,-118.87735,Thousand Oaks,CA,91360
125,7993,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD",BAKERSFIELD,CA,93311,Public,Subsidized,2183,2209,9457105.0,2209,5186385.0,35.15378,-119.16567,Bakersfield,CA,93311
126,1322,UNIVERSITY OF REDLANDS,REDLANDS,CA,92373,Private-Nonprofit,Subsidized,1119,1119,5216805.0,1119,2623532.0,34.00648,-117.15351,Redlands,CA,92373
127,1253,FRESNO PACIFIC UNIVERSITY,FRESNO,CA,93702,Private-Nonprofit,Subsidized,1579,1593,7533502.0,1593,4037817.0,36.73942,-119.75422,Fresno,CA,93702
128,1243,MOUNT SAINT MARY'S UNIVERSITY,LOS ANGELES,CA,90049,Private-Nonprofit,Subsidized,1016,1019,4524073.0,1019,2205110.0,34.08749,-118.48976,Los Angeles,CA,90049
129,1305,STANFORD UNIVERSITY,STANFORD,CA,94305,Private-Nonprofit,Subsidized,16,16,59502.0,16,19834.0,37.41623,-122.17069,Stanford,CA,94305
131,1262,POINT LOMA NAZARENE UNIVERSITY,SAN DIEGO,CA,92106,Private-Nonprofit,Subsidized,1001,1001,4593538.0,1001,2438966.0,32.71334,-117.23617,San Diego,CA,92106
132,1156,SONOMA STATE UNIVERSITY,ROHNERT PARK,CA,94928,Public,Subsidized,1295,1296,5740995.0,1301,2966405.0,38.3459,-122.6935,Rohnert Park,CA,94928
134,1149,HUMBOLDT STATE UNIVERSITY,ARCATA,CA,95521,Public,Subsidized,1833,1835,8055793.0,1855,4253479.0,40.84586,-124.04745,Arcata,CA,95521
135,1157,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",TURLOCK,CA,95382,Public,Subsidized,1503,1514,6566897.0,1514,3489371.0,37.52831,-120.85214,Turlock,CA,95382
137,39803,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,CAMARILLO,CA,93012,Public,Subsidized,1362,1397,6163770.0,1399,3203631.0,34.20518,-118.99309,Camarillo,CA,93012
138,41271,"UNIVERSITY OF CALIFORNIA, MERCED",MERCED,CA,95343,Public,Subsidized,1587,1587,6988143.0,1587,3509003.0,37.3029568,-120.4843269,MERCED,CA,95343
139,32603,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY",SEASIDE,CA,93955,Public,Subsidized,1465,1475,6502709.0,1475,3466435.0,36.62153,-121.79562,Seaside,CA,93955
140,1302,SAINT MARY'S COLLEGE OF CALIFORNIA,MORAGA,CA,94556,Private-Nonprofit,Subsidized,536,536,2557867.0,536,1285411.0,37.83102,-122.10425,Moraga,CA,94556
142,1196,DOMINICAN UNIVERSITY OF CALIFORNIA,SAN RAFAEL,CA,94901,Private-Nonprofit,Subsidized,553,553,2531892.0,553,1290760.0,37.98053,-122.50249,San Rafael,CA,94901
143,42788,LOS ANGELES PACIFIC UNIVERSITY,SAN DIMAS,CA,91773,Private-Nonprofit,Subsidized,857,857,3678663.0,857,1249003.0,34.1072,-117.80928,San Dimas,CA,91773
144,1293,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,COSTA MESA,CA,92626,Private-Nonprofit,Subsidized,926,926,3989041.0,926,1947972.0,33.67896,-117.90844,Costa Mesa,CA,92626
146,1229,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,WHITTIER,CA,90604,Private-Nonprofit,Subsidized,14,14,35261.0,14,17631.0,33.93012,-118.01226,Whittier,CA,90604
149,40373,LOS ANGELES FILM SCHOOL (THE),HOLLYWOOD,CA,90028,Proprietary,Subsidized,1145,1150,4621927.0,1246,2410306.0,34.09982,-118.3268,Los Angeles,CA,90028
150,1132,CALIFORNIA INSTITUTE OF THE ARTS,VALENCIA,CA,91355,Private-Nonprofit,Subsidized,260,267,1211827.0,267,617474.0,34.42379,-118.58437,Valencia,CA,91355
151,1205,GOLDEN GATE UNIVERSITY,SAN FRANCISCO,CA,94105,Private-Nonprofit,Subsidized,47,47,205964.0,51,116482.0,37.79239,-122.39707,San Francisco,CA,94105
154,1343,WOODBURY UNIVERSITY,BURBANK,CA,91510,Private-Nonprofit,Subsidized,531,533,2517891.0,533,1251471.0,34.185797,-118.322584,BURBANK,CA,91510
158,1251,OTIS COLLEGE OF ART AND DESIGN,LOS ANGELES,CA,90045,Private-Nonprofit,Subsidized,403,404,1888822.0,404,944170.0,33.95302,-118.40028,Los Angeles,CA,90045
159,1255,PACIFIC OAKS COLLEGE,PASADENA,CA,91103,Private-Nonprofit,Subsidized,183,183,868383.0,183,301939.0,34.16738,-118.16446,Pasadena,CA,91103
160,1281,WILLIAM JESSUP UNIVERSITY,ROCKLIN,CA,95765,Private-Nonprofit,Subsidized,478,478,2106549.0,478,1063575.0,38.81982,-121.27772,Rocklin,CA,95765
162,1116,ART CENTER COLLEGE OF DESIGN,PASADENA,CA,91103,Private-Nonprofit,Subsidized,530,530,2007562.0,530,1153254.0,34.16738,-118.16446,Pasadena,CA,91103
164,1238,MILLS COLLEGE,OAKLAND,CA,94613,Private-Nonprofit,Subsidized,242,243,1115204.0,243,557604.0,37.78075,-122.18308,Oakland,CA,94613
166,1341,WESTMONT COLLEGE,SANTA BARBARA,CA,93108,Private-Nonprofit,Subsidized,455,465,2004316.0,465,1020841.0,34.44934,-119.60397,Santa Barbara,CA,93108
167,30277,PACIFIC COLLEGE OF ORIENTAL MEDICINE,SAN DIEGO,CA,92108,Proprietary,Subsidized,54,54,204190.0,54,106627.0,32.77423,-117.14097,San Diego,CA,92108
168,11112,FASHION INSTITUTE OF DESIGN & MERCHANDISING -,LOS ANGELES,CA,90015,Proprietary,Subsidized,277,277,1100892.0,277,466482.0,34.03932,-118.26625,Los Angeles,CA,90015
170,41188,NEW YORK FILM ACADEMY,BURBANK,CA,91505,Proprietary,Subsidized,148,148,584667.0,148,308208.0,34.17583,-118.34692,Burbank,CA,91505
171,1249,OCCIDENTAL COLLEGE,LOS ANGELES,CA,90041,Private-Nonprofit,Subsidized,413,414,1801662.0,414,909630.0,34.13749,-118.20746,Los Angeles,CA,90041
172,1220,MASTER'S UNIVERSITY AND SEMINARY (THE),SANTA CLARITA,CA,91321,Private-Nonprofit,Subsidized,447,447,1998481.0,447,963301.0,34.36479,-118.4922,Newhall,CA,91321
173,1342,WHITTIER COLLEGE,WHITTIER,CA,90601,Private-Nonprofit,Subsidized,399,400,1831347.0,401,921913.0,34.0078,-118.03287,Whittier,CA,90601
175,1134,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,VALLEJO,CA,94590,Public,Subsidized,255,266,1085123.0,266,549333.0,38.09546,-122.24986,Vallejo,CA,94590
176,11460,NATIONAL UNIVERSITY - LA JOLLA,LA JOLLA,CA,92037,Private-Nonprofit,Subsidized,49,49,182873.0,56,95341.0,32.85257,-117.25104,La Jolla,CA,92037
177,1183,HOLY NAMES UNIVERSITY,OAKLAND,CA,94619,Private-Nonprofit,Subsidized,180,180,800328.0,180,410076.0,37.79262,-122.16001,Oakland,CA,94619
